artigoEmPeriodico	2011		PERFOMANCE EVALUATION OF A DIRECT INJECTION ENGINE USING DIFFERENT BLENDS OF SOYBEAN (Glycine max) METHYL BIODIESEL	Engenharia Agrícola (Impresso)	NIETIEDT, G. H. ; SCHLOSSER, J. F. ; RUSSINI, Alexandre ; Frantz, U.G. ; RIBAS, R. L.	B1	
artigoEmPeriodico	2011		Os fundamentais zelos com a máquina	Granja (Porto Alegre)	RUSSINI, Alexandre ; SCHLOSSER, J. F. ; Frantz, U.G. ; NIETIEDT, G. H.	B5	
artigoEmPeriodico	2011		Validação de teorias de simulação para operações com escarificadores em solo argiloso no planalto do Estado do Rio Grande do Sul, Brasil	Ciência Rural (UFSM. Impresso)	SANTOS, P. M. ; SCHLOSSER, J. F. ; RUSSINI, Alexandre ; CASALI, A. ; RIBAS, R. L. ; ROBERTI JUNIOR, O. L.	B1	
artigoEmPeriodico	2011		MF 9030	Cultivar Máquinas	SCHLOSSER, J. F.	B5	
artigoEmPeriodico	2011		JD 6110D	Cultivar Máquinas	SCHLOSSER, J. F.	B5	
artigoEmPeriodico	2011		Test Drive John Deere 6125J	Cultivar Máquinas	SCHLOSSER, J. F. ; CASALI, A. L. ; RODRIGUES, F. A.	B5	
artigoEmPeriodico	2011		Alteração do campo visual em função do uso de cabines em tratores agrícolas	Engenharia na Agricultura	SCHLOSSER, J. F. ; DALLMEYER, Arno Udo ; DEBIASI, Henrique ; MENEGAS, Mauro Tavares ; NIETIEDT, G. H.	B4	Engenharia na Agricultura (Impresso)
artigoEmPeriodico	2011		Test Drive Cotton Blue 2826	Cultivar Máquinas	SCHLOSSER, J. F. ; FARIAS, M. S.	B5	
artigoEmPeriodico	2011		Test Drive Imperador 3100	Cultivar Máquinas	SCHLOSSER, J. F. ; FARIAS, M. S. ; RODRIGUES, F. A.	B5	
artigoEmPeriodico	2011		Teste Drive - 1155-4 super estreito	Cultivar Máquinas	SCHLOSSER, J. F. ; FRANTZ, U. G. ; RIBAS, R. L.	B5	
artigoEmPeriodico	2011		JD 5078E e JD 5085E	Cultivar Máquinas	SCHLOSSER, J. F. ; NIETIEDT, G. H. ; FERRER, P. S.	B5	
artigoEmPeriodico	2011		Teste duplo	Cultivar Máquinas	SCHLOSSER, J. F. ; NIETIEDT, G. H. ; FERRER, P. S.	B5	
artigoEmPeriodico	2011		Test Drive MF 4275 Compact	Cultivar Máquinas	SCHLOSSER, J. F. ; UHRY, D. ; Uhry, Daniel ; FARIAS, M. S.	B5	
artigoEmPeriodico	2011		Sistema computacional de gerenciamento para acompanhamento de desempenho de máquinas agrícolas instrumentadas com sensores	Ciência Rural (UFSM. Impresso)	SICHONANY, O. R. A. ; SCHLOSSER, J. F. ; MEDINA, R. D. ; ROGGIA, I. B. ; Santos, F.B dos	B1	
artigoEmPeriodico	2010		Testing of agricultural tractors: Dynamic methods for evaluation of performance and specifics fuel cost	SAE Technical Paper Series	FIORESE, D. A. ; MARTINS, T. G. L. ; BENDER, A. R. K. ; DALLMEYER, A. ; SCHLOSSER, J. F. ; MACHADO, P. R. M. ; ROMANO, L. N.	B5	
artigoEmPeriodico	2010		AP sem custos	Cultivar Máquinas	Frantz, U.G. ; SCHLOSSER, J. F. ; NIETIEDT, G. H.	B5	
artigoEmPeriodico	2010		Nem pouco e nem em excesso	Granja (Porto Alegre)	Frantz, U.G. ; SCHLOSSER, J. F. ; NIETIEDT, G. H. ; RIBAS, R. L.	B5	
artigoEmPeriodico	2010		Efficient Ethanol Engines in Agricultural Aviation	SAE Technical Paper Series	HAUSEN, R. B. ; ROMANO, L. N. ; SCHLOSSER, J. F. ; MARTINS, M. E. S. ; TRINDADE JUNIOR, A. L.	B5	
artigoEmPeriodico	2010		CONFORMIDADE DE ACESSOS E SAÍDAS DE POSTOS DE OPERAÇÃO EM TRATORES AGRÍCOLAS	Engenharia Agrícola (Impresso)	MATTAR, D. M. P. ; DALLMEYER, A. U. ; SCHLOSSER, J. F. ; MARCAL,	B1	
artigoEmPeriodico	2010		Ventos europeus	Cultivar Máquinas	NIETIEDT, G. H. ; Frantz, U.G. ; FARIAS, M. S. ; RIBAS, R. L. ; SCHLOSSER, J. F.	B5	
artigoEmPeriodico	2010		Efeito colateral	Cultivar Máquinas	NIETIEDT, G. H. ; Frantz, U.G. ; SCHLOSSER, J. F. ; RIBAS, R. L.	B5	
artigoEmPeriodico	2010		Para colher bem	Cultivar Máquinas	NIETIEDT, G. H. ; Frantz, U.G. ; SCHLOSSER, J. F. ; RIBAS, R. L.	B5	
artigoEmPeriodico	2010		Medindo Forças	Cultivar Máquinas	RIBAS, R. L. ; NIETIEDT, G. H. ; Frantz, U.G. ; SCHLOSSER, J. F.	B5	
artigoEmPeriodico	2010		Transmitindo forças	Cultivar Máquinas	RIBAS, R. L. ; NIETIEDT, G. H. ; SCHLOSSER, J. F. ; Frantz, U.G. ; FARIAS, M. S.	B5	
artigoEmPeriodico	2010		Transmissões presentes em tratores agrícolas no Brasil	Ciência Rural (UFSM. Impresso)	RIBAS, R. L. ; SCHLOSSER, J. F. ; Frantz, U.G. ; FARIAS, M. S. ; NIETIEDT, G. H.	B1	
artigoEmPeriodico	2010	http://dx.doi.org/10.1590/S1415-43662010000900015	Conformidade dos comandos de operação de tratores agrícolas nacionais com a norma NBR ISO 4253	Revista Brasileira de Engenharia Agrícola e Ambiental (Online)	ROZIN, D. ; SCHLOSSER, J. F. ; WERNER, V. ; PERIN, Gismael Francisco ; SANTOS, P.	B1	
artigoEmPeriodico	2010		Validação de teorias de predição para escarificadores em solos do Rio Grande do Sul	Ciência Rural (UFSM. Impresso)	SANTOS, P. M. ; SCHLOSSER, J. F. ; RUSSINI, Alexandre ; CASALI, A. L. ; RIBAS, R. L. ; ROBERTI JUNIOR, O. L.	B1	
artigoEmPeriodico	2010		Teste drive - BC 6500	Cultivar Máquinas	SCHLOSSER, J. F. ; BOLLER, Walter ; NIETIEDT, G. H.	B5	
artigoEmPeriodico	2010		INSPEÇÃO DE MANÔMETROS EM PULVERIZADORES AGRÍCOLAS	Engenharia na Agricultura	SCHLOSSER, J. F. ; DORNELLES, M.E. de C. ; BOLLER, W. ; CASALI, André ; RUSSINI, Alexandre	B4	Engenharia na Agricultura (Impresso)
artigoEmPeriodico	2010		Uniformidade de picado processado por colhedora de forragem	Engenharia Agrícola (Impresso)	SCHLOSSER, J. F. ; DORNELLES, Marçal Elizandro de Carvalho ; DORNELLES, Eder Pinheiro ; DURIGON, Reges ; RUSSINI, Alexandre	B1	
artigoEmPeriodico	2010		Yanmar 1155-4	Cultivar Máquinas	SCHLOSSER, J. F. ; FARIAS, M. S.	B5	
artigoEmPeriodico	2010		Test Drive Yanmar 1155-4	Cultivar Máquinas	SCHLOSSER, J. F. ; FARIAS, M. S.	B5	
artigoEmPeriodico	2010		Test Drive - Nova Série	Cultivar Máquinas	SCHLOSSER, J. F. ; FRANTZ, U. G.	B5	
artigoEmPeriodico	2010		Teste drive Agrale 5075.4	Cultivar Máquinas	SCHLOSSER, J. F. ; Frantz, U.G. ; RIBAS, R. L.	B5	
artigoEmPeriodico	2010		Test drive - CR 9060	Cultivar Máquinas	SCHLOSSER, J. F. ; NIETIEDT, G. H. ; BOLLER, Walter	B5	
artigoEmPeriodico	2010		Teste JD 5078 e JD 5085	Cultivar Máquinas	SCHLOSSER, J. F. ; NIETIEDT, G. H. ; FERRER, P. S.	B5	
artigoEmPeriodico	2010		John Deere 5075E	Cultivar Máquinas	SCHLOSSER, J. F. ; RUSSINI, Alexandre ; CASALI, A. L.	B5	
artigoEmPeriodico	2010		Esforço prejudicial	Cultivar Máquinas	SCHLOSSER, J. F. ; RUSSINI, Alexandre ; Frantz, U.G. ; NIETIEDT, G. H.	B5	
artigoEmPeriodico	2009		Inspeção de pulverizadores no RS	Cultivar Máquinas	DORNELLES, M.E. de C. ; SCHLOSSER, J. F. ; WITTER, M. H. ; DURIGON, Reges	B5	
artigoEmPeriodico	2009		Inspeção técnica de pulverizadores agrícolas: histórico e importância	Ciência Rural (UFSM. Impresso)	DORNELLES, Marçal Elizandro de Carvalho ; SCHLOSSER, J. F. ; CASALI, A. ; Brondani, L.	B1	
artigoEmPeriodico	2009		E a segurança?	Cultivar Máquinas	DORNELLES, Marçal Elizandro de Carvalho ; SCHLOSSER, J. F. ; RUSSINI, Alexandre ; PINHEIRO, Eder Dornelles ; DURIGON, Reges ; WITTER, M.	B5	
artigoEmPeriodico	2009		Manejo localizado	Cultivar Máquinas	DURIGON, Reges ; PINHEIRO, Eder Dornelles ; DORNELLES, M.E. de C. ; SCHLOSSER, J. F. ; RUSSINI, Alexandre	B5	
artigoEmPeriodico	2009		Componentes principais em arroz irrigado utilizando manejo localizado	Geomática (Santa Maria. Online)	DURIGON, Reges ; SCHLOSSER, J. F. ; DORNELLES, Marçal Elizandro de Carvalho ; RUSSINI, Alexandre ; PINHEIRO, Eder Dornelles	B5	
artigoEmPeriodico	2009		Correlações entre atributos químicos do solo e atributos da cultura e produtividade de arroz irrigado determinadas com técnicas de manejo localizado	Ciência Rural (UFSM. Impresso)	DURIGON, Reges ; SCHLOSSER, J. F. ; RUSSINI, Alexandre ; DORNELLES, Marçal Elizandro de Carvalho ; PINHEIRO, Eder Dronelles	B1	
artigoEmPeriodico	2009		Conformidade de acessos e saídas de postos de operação em tratores agrícolas segundo a Norma NBR/ISO 4252	Engenharia Agrícola (Impresso)	MATTAR, D. M. P. ; SCHLOSSER, J. F. ; DALLMEYER, Arno Udo ; DORNELLES, Marçal Elizandro de Carvalho	B1	
artigoEmPeriodico	2009		Test drive - Valtra A750	Cultivar Máquinas	SCHLOSSER, J. F.	B5	
artigoEmPeriodico	2009		Test drive - TC 5090	Cultivar Máquinas	SCHLOSSER, J. F. ; BOLLER, Walter	B5	
artigoEmPeriodico	2009		Test drive - Farmal 95	Cultivar Máquinas	SCHLOSSER, J. F. ; Nietd, G. ; CASALI, A.	B5	
artigoEmPeriodico	2009		Os grandões do MDA	Cultivar Máquinas	SCHLOSSER, J. F. ; NIETIEDT, G. H. ; CASALI, A. L. ; Carbonari, R.	B5	
artigoEmPeriodico	2009		Duelo de 75 cv	Cultivar Máquinas	SCHLOSSER, J. F. ; NIETIEDT, G. H. ; CASALI, A. L. ; Carbonari, R.	B5	
artigoEmPeriodico	2009		Caminho certo	Cultivar Máquinas	SCHLOSSER, J. F. ; PERIN, Gismael Francisco	B5	
artigoEmPeriodico	2009		Teste drive -MF 7180	Cultivar Máquinas	SCHLOSSER, J. F. ; PERIN, Gismael Francisco ; Frantz, U.G.	B5	
artigoEmPeriodico	2009		Test Drive - MF 7390 Dyna - 6	Cultivar Máquinas	SCHLOSSER, J. F. ; RUSSINI, Alexandre ; SANTOS, P. M.	B5	
trabalhoCompletoEmCongresso	2009		Sistemas e máquinas para colheita de feijão	XXIII Congresso Regional de Iniciação Científica e Tecnológia em Engenharia	A.L. Trindade Junior ; BISOGNIN, A. ; ROMANO, Leonardo Nabaes ; DALLMEYER, Arno Udo ; SCHLOSSER, J. F.	Qualis nao identificado	XXIII Congresso Regional de Iniciação Científica e Tecnológia em Engenharia
trabalhoCompletoEmCongresso	2009		Estudo referente a produção de máquinas agrícolas na Europa: Situação atual e diretrizes	IX SEPROSUL	NIETIEDT, G. H. ; Frantz, U.G. ; ROMANO, Leonardo Nabaes ; SCHLOSSER, J. F. ; SANTOS, P. M. ; Fiorese, D.A.	Qualis nao identificado	IX SEPROSUL
trabalhoCompletoEmCongresso	2009		Identificação de prioridades para requisitos de projeto de acentos para tratores agrícolas através da conformidade em ergonomia e segurança	IX SEPROSUL	RIBAS, R. L. ; SCHLOSSER, J. F. ; ROMANO, Leonardo Nabaes ; SANTOS, P. M. ; ROZIN, Dinorvan ; NIETIEDT, G. H. ; Frantz, U.G.	Qualis nao identificado	IX SEPROSUL
trabalhoCompletoEmCongresso	2009		INSTRUMENTAÇÃO DE UM TRATOR AGRÍCOLA	IX SEPROSUL	RUSSINI, Alexandre ; SCHLOSSER, J. F. ; CASALI, A. L. ; NIETIEDT, G. H. ; Frantz, U.G. ; RIBAS, R. L.	Qualis nao identificado	IX SEPROSUL
resumoExpandidoEmCongresso	2010	Estudo referente ao mercado de máquinas agrícolas na Europa: situação atual e diretrizes	IX Congresso Latino americano e do Caribe de engenharia agrícola, 2010, Vitória, ES. Anais do IX Congresso Latino americano e do Caribe de engenharia agrícola. Jaboticabal, SP: Associação Brasileira de engenharia agrícola	FARIAS, M. S. ; SCHLOSSER, J. F. ; ROMANO, Leonardo Nabaes ; NIETIEDT, G. H. ; Frantz, U.G.	Qualis nao identificado	IX Congresso Latino americano e do Caribe de engenharia agrícola, 2010, Vitória, ES. Anais do IX Congresso Latino americano e do Caribe de engenharia agrícola. Jaboticabal, SP: Associação Brasileira de engenharia agrícola
resumoExpandidoEmCongresso	2010	Definição dos fatores de influência no processo de desenvolvimento de uma máquina semeadora adubadora de precisão	IX Congresso Latino americano e do Caribe de engenharia agrícola, 2010, Vitória, ES. Anais do IX Congresso Latino americano e do Caribe de engenharia agrícola. Jaboticabal, SP: Associação Brasileira de Engenharia Agrícola	NIETIEDT, G. H. ; Frantz, U.G. ; ROMANO, Leonardo Nabaes ; SCHLOSSER, J. F.	Qualis nao identificado	IX Congresso Latino americano e do Caribe de engenharia agrícola, 2010, Vitória, ES. Anais do IX Congresso Latino americano e do Caribe de engenharia agrícola. Jaboticabal, SP: Associação Brasileira de Engenharia Agrícola
resumoExpandidoEmCongresso	2010	Sintomas relacionados a esforços repetitivos em operadores de máquinas agrícolas	IX Congresso Latino Americano e do Caribe de Engenharia Agrícola, 2010, Vitória, ES. Anais do IX Congresso Latino Americano e do Caribe de Engenharia Agrícola. Jaboticabal, SP: Associação Brasileira de Engenharia Agrícola	RIBAS, R. L. ; SCHLOSSER, J. F.	Qualis nao identificado	IX Congresso Latino Americano e do Caribe de Engenharia Agrícola, 2010, Vitória, ES. Anais do IX Congresso Latino Americano e do Caribe de Engenharia Agrícola. Jaboticabal, SP: Associação Brasileira de Engenharia Agrícola
resumoExpandidoEmCongresso	2010	Demanda energética de uma semeadora adubadora na depressão central do Rio Grande do Sul obtida através de instrumentação eletrônica	XI Congresso Latino americano e do Caribe de Engenharia agrícola, 2010, Vitória, ES. Anais do XI Congresso Latino americano e do Caribe de Engenharia agrícola. Jaboticabal, SP: Associação Brasileira de Engenharia agrícola	RUSSINI, Alexandre ; SCHLOSSER, J. F. ; DORNELLES, Marçal Elizandro de Carvalho ; SANTOS, P. M. ; RIBAS, R. L.	Qualis nao identificado	XI Congresso Latino americano e do Caribe de Engenharia agrícola, 2010, Vitória, ES. Anais do XI Congresso Latino americano e do Caribe de Engenharia agrícola. Jaboticabal, SP: Associação Brasileira de Engenharia agrícola
resumoExpandidoEmCongresso	2010	Modelagem da demanda de tração de três implementos agrícolas para dimensionamento do trator	IX Congresso Latino americano e do Caribe de engenharia agrícola, 2010, Vitória, ES. Anais do IX Congresso Latino americano e do Caribe de engenharia agrícola. Jaboticabal, SP: Associação Brasileira de engenharia agrícola	SCHLOSSER, J. F. ; SANTOS, P. M. ; RUSSINI, Alexandre ; NIETIEDT, G. H. ; Frantz, U.G.	Qualis nao identificado	IX Congresso Latino americano e do Caribe de engenharia agrícola, 2010, Vitória, ES. Anais do IX Congresso Latino americano e do Caribe de engenharia agrícola. Jaboticabal, SP: Associação Brasileira de engenharia agrícola
resumoExpandidoEmCongresso	2009	Estimativa da demanda de tração de diferentes conjuntos mecanizados objetivando economia de energia em solos agrícolas	Jornada Acadêmica Integrada, 2009, Santa Maria. Anais da 24 Jornada Acadêmica Integrada. Santa Maria: UFSM	CASALI, A. ; SCHLOSSER, J. F. ; SANTOS, P. M. ; Frantz, U.G. ; NIETIEDT, G. H. ; RIBAS, R. L.	Qualis nao identificado	Jornada Acadêmica Integrada, 2009, Santa Maria. Anais da 24 Jornada Acadêmica Integrada. Santa Maria: UFSM
